shipping-bd5b4b46f-n984m,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65118109,65122929,65122929,65122929,65131521,65131521,65131521,65141889,65141889,65147717,65147717,65147717,65156291,65156291,65156291,65164681,65164681,65164681,65173263,65173263,65173263,65181317,65181317,65181317,65190187,65190187,65190187,65190187,65199957,65199957,65204655,65204655,65204655,65209003,65209003,65209003
stream-478g7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-8b2r5,,0,0,0,,0,,,0,,,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,0,,,0,,,0,0,,,0,,0,0,,,,0,0,0,0
stream-8ht6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stream-9mw5g,,0,0,0,,0,,,0,,,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,0,,,0,,,0,0,,,0,,0,0,,,,0,0,0,0
stream-f5pbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stream-g6xmr,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-gcxbt,,,,,,,,,,0,0,0,0,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-h98sb,,0,0,0,,0,,,0,,,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,0,,,0,,,0,0,,,0,,0,0,,,,0,0,0,0
stream-khxcr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
stream-mgd4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
stream-ppf7z,,0,0,0,,0,,,0,,,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,0,,,0,,,0,0,,,0,,0,0,,,,0,0,0,0
stream-rhms7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stream-ttdz9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-xdctl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stream-xhmb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-xhr5v,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stream-z6cx8,,,,,,,,,0,,,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,,,,,,0,,,0,,,0,0,,,0,,0,0,,,,0,0,0,0
user-69d787d68b-l8rmg,161199750,161199750,161199750,161927300,161927300,162022019,162022019,162022019,162036847,162036847,162036847,162039496,162039496,162039496,162040371,162040371,162040877,162040877,162040877,162040877,162042375,162042375,162042375,162042375,162043535,162043535,162043535,162044410,162044410,162048482,162048482,162069916,162069916,162069916,162118384,162118384,162118384,162118384,162268485,162268485,162405038,162405038,162405038,162405038,162527954,162527954,162576185,162576185,162626892,162626892,162626892,162626892,162791793,162791793,162791793,162846984,162846984,162846984,162897579,162897579,162897579
web-6f7c94568-h49r4,729414621,729414621,733119402,733119402,733119402,734345077,734345077,734533493,734533493,734533493,734601548,734601548,734753509,734753509,734753509,735815636,735815636,736038925,736038925,736038925,736215411,736215411,736215411,736215411,736388780,736388780,736388780,737940268,737940268,737940268,738228969,738228969,738760178,738760178,738760178,738760178,739412589,739412589,739412589,741507783,741507783,741507783,742310510,742310510,742310510,743314492,743314492,743314492,743314492,744086707,744086707,744086707,745483278,745483278,746079598,746079598,746079598,746585888,746585888,747075104,747075104
